date,pr_count
2010-09-01,1
2010-09-02,2
2010-09-09,3
2010-09-15,4
2010-10-24,6
2010-10-31,7
2010-11-05,8
2010-11-12,9
2010-11-15,10
2010-11-22,11
2010-11-27,12
2010-11-28,13
2010-11-29,14
2010-11-30,15
2010-12-02,17
2010-12-08,18
2010-12-09,19
2010-12-10,20
2010-12-12,21
2010-12-14,23
2011-01-11,25
2011-01-12,27
2011-01-13,28
2011-01-16,30
2011-01-18,33
2011-01-19,34
2011-01-20,36
2011-01-31,38
2011-02-01,42
2011-02-04,43
2011-02-21,45
2011-02-22,48
2011-02-28,50
2011-03-01,51
2011-03-02,52
2011-03-04,53
2011-03-09,54
2011-03-11,55
2011-03-20,56
2011-03-21,58
2011-03-31,59
2011-04-01,72
2011-04-04,76
2011-04-06,77
2011-04-07,78
2011-04-08,80
2011-04-12,81
2011-04-13,82
2011-04-16,83
2011-04-25,84
2011-04-28,86
2011-05-02,88
2011-05-03,92
2011-05-04,97
2011-05-05,98
2011-05-06,99
2011-05-08,100
2011-05-09,102
2011-05-12,104
2011-05-13,105
2011-05-18,106
2011-05-19,107
2011-05-20,109
2011-05-21,110
2011-05-22,112
2011-05-23,113
2011-05-24,114
2011-06-02,116
2011-06-03,117
2011-06-04,121
2011-06-05,122
2011-06-06,124
2011-06-07,126
2011-06-10,127
2011-06-11,128
2011-06-14,130
2011-06-18,131
2011-06-21,132
2011-06-22,133
2011-06-25,135
2011-06-26,137
2011-06-28,138
2011-06-29,140
2011-07-03,141
2011-07-06,142
2011-07-07,144
2011-07-08,145
2011-07-10,146
2011-07-11,148
2011-07-12,149
2011-07-15,153
2011-07-16,155
2011-07-17,156
2011-07-18,158
2011-07-19,160
2011-07-20,161
2011-07-21,164
2011-07-22,169
2011-07-23,171
2011-07-25,172
2011-07-26,175
2011-07-27,177
2011-07-29,178
2011-07-30,180
2011-08-01,182
2011-08-03,183
2011-08-04,184
2011-08-05,187
2011-08-07,188
2011-08-08,191
2011-08-09,194
2011-08-10,198
2011-08-11,201
2011-08-15,202
2011-08-20,203
2011-08-22,205
2011-08-23,206
2011-08-24,209
2011-08-30,211
2011-08-31,212
2011-09-01,213
2011-09-02,215
2011-09-03,216
2011-09-04,217
2011-09-05,218
2011-09-07,219
2011-09-09,220
2011-09-11,221
2011-09-13,222
2011-09-19,224
2011-09-20,225
2011-09-21,226
2011-09-22,227
2011-09-26,228
2011-09-30,230
2011-10-02,233
2011-10-03,237
2011-10-04,239
2011-10-07,241
2011-10-12,242
2011-10-17,244
2011-10-18,245
2011-10-19,247
2011-10-20,250
2011-10-21,252
2011-10-22,254
2011-10-25,255
2011-10-27,256
2011-10-31,257
2011-11-03,260
2011-11-04,261
2011-11-06,263
2011-11-07,265
2011-11-08,267
2011-11-09,268
2011-11-11,269
2011-11-12,270
2011-11-14,271
2011-11-15,273
2011-11-17,274
2011-11-20,275
2011-11-24,276
2011-11-29,277
2011-11-30,278
2011-12-05,279
2011-12-06,280
2011-12-08,282
2011-12-09,283
2011-12-12,284
2011-12-13,285
2011-12-14,286
2011-12-15,288
2011-12-16,290
2011-12-17,291
2011-12-18,296
2011-12-19,305
2011-12-20,314
2011-12-21,327
2011-12-23,329
2011-12-24,331
2011-12-30,333
2012-01-02,334
2012-01-03,336
2012-01-04,338
2012-01-05,345
2012-01-06,349
2012-01-07,350
2012-01-09,352
2012-01-10,353
2012-01-12,355
2012-01-13,356
2012-01-16,360
2012-01-17,361
2012-01-18,363
2012-01-19,365
2012-01-20,368
2012-01-22,369
2012-01-23,370
2012-01-26,372
2012-01-27,374
2012-01-28,375
2012-01-29,376
2012-02-01,379
2012-02-03,381
2012-02-06,382
2012-02-07,384
2012-02-08,385
2012-02-10,386
2012-02-11,387
2012-02-13,388
2012-02-14,390
2012-02-15,394
2012-02-16,395
2012-02-17,397
2012-02-20,398
2012-02-22,401
2012-02-23,403
2012-02-24,404
2012-02-26,405
2012-02-29,408
2012-03-01,409
2012-03-03,417
2012-03-04,419
2012-03-06,423
2012-03-07,424
2012-03-08,425
2012-03-13,430
2012-03-14,433
2012-03-15,435
2012-03-16,437
2012-03-17,439
2012-03-18,443
2012-03-19,444
2012-03-20,445
2012-03-21,446
2012-03-22,447
2012-03-25,448
2012-03-26,452
2012-03-27,455
2012-03-29,456
2012-03-30,457
2012-03-31,459
2012-04-01,460
2012-04-03,461
2012-04-04,464
2012-04-12,466
2012-04-13,471
2012-04-15,472
2012-04-16,473
2012-04-17,474
2012-04-18,476
2012-04-20,479
2012-04-25,481
2012-04-26,482
2012-04-27,483
2012-04-29,484
2012-04-30,485
2012-05-01,486
2012-05-02,491
2012-05-04,493
2012-05-05,496
2012-05-06,505
2012-05-07,507
2012-05-08,508
2012-05-09,509
2012-05-11,511
2012-05-14,512
2012-05-15,514
2012-05-16,515
2012-05-22,517
2012-05-25,519
2012-05-30,522
2012-05-31,524
2012-06-01,525
2012-06-02,528
2012-06-03,530
2012-06-04,532
2012-06-05,533
2012-06-06,534
2012-06-07,537
2012-06-09,538
2012-06-10,539
2012-06-13,542
2012-06-15,543
2012-06-17,544
2012-06-20,546
2012-06-21,548
2012-06-27,549
2012-06-28,550
2012-06-29,551
2012-07-02,554
2012-07-04,555
2012-07-05,557
2012-07-07,558
2012-07-10,561
2012-07-11,565
2012-07-13,566
2012-07-15,567
2012-07-16,570
2012-07-18,573
2012-07-19,575
2012-07-20,576
2012-07-21,578
2012-07-23,580
2012-07-24,582
2012-07-25,583
2012-07-26,585
2012-07-27,586
2012-07-29,587
2012-08-01,589
2012-08-02,591
2012-08-07,592
2012-08-08,595
2012-08-09,598
2012-08-10,599
2012-08-11,601
2012-08-12,602
2012-08-13,603
2012-08-14,604
2012-08-15,605
2012-08-16,606
2012-08-17,607
2012-08-18,611
2012-08-19,612
2012-08-20,613
2012-08-21,615
2012-08-22,618
2012-08-23,621
2012-08-24,623
2012-08-25,625
2012-08-26,629
2012-08-27,635
2012-08-29,636
2012-08-30,640
2012-08-31,641
2012-09-01,644
2012-09-02,650
2012-09-03,652
2012-09-05,653
2012-09-06,658
2012-09-07,660
2012-09-08,661
2012-09-09,662
2012-09-10,663
2012-09-11,664
2012-09-12,666
2012-09-13,668
2012-09-14,670
2012-09-15,672
2012-09-16,673
2012-09-17,674
2012-09-18,675
2012-09-19,679
2012-09-20,681
2012-09-21,682
2012-09-23,683
2012-09-26,685
2012-09-27,686
2012-09-28,687
2012-09-29,689
2012-09-30,690
2012-10-01,691
2012-10-02,695
2012-10-03,696
2012-10-04,697
2012-10-06,700
2012-10-07,703
2012-10-08,704
2012-10-09,708
2012-10-11,709
2012-10-12,710
2012-10-14,711
2012-10-16,713
2012-10-21,714
2012-10-22,716
2012-10-23,721
2012-10-24,724
2012-10-25,725
2012-10-26,727
2012-10-27,729
2012-10-28,732
2012-10-29,733
2012-10-30,737
2012-10-31,740
2012-11-01,742
2012-11-02,749
2012-11-03,753
2012-11-05,757
2012-11-06,760
2012-11-07,761
2012-11-08,763
2012-11-09,766
2012-11-10,767
2012-11-12,771
2012-11-13,772
2012-11-14,774
2012-11-15,782
2012-11-18,783
2012-11-19,784
2012-11-20,786
2012-11-21,788
2012-11-22,790
2012-11-23,794
2012-11-24,796
2012-11-25,799
2012-11-26,802
2012-11-27,804
2012-11-28,807
2012-11-30,808
2012-12-01,810
2012-12-02,812
2012-12-03,818
2012-12-04,819
2012-12-06,820
2012-12-07,821
2012-12-08,822
2012-12-09,823
2012-12-10,824
2012-12-11,826
2012-12-12,828
2012-12-13,829
2012-12-14,830
2012-12-15,831
2012-12-16,832
2012-12-21,835
2012-12-22,837
2012-12-23,839
2012-12-24,840
2012-12-27,841
2012-12-29,842
2012-12-30,844
2012-12-31,846
2013-01-01,848
2013-01-02,849
2013-01-03,850
2013-01-04,851
2013-01-05,853
2013-01-06,857
2013-01-07,859
2013-01-08,870
2013-01-09,873
2013-01-10,880
2013-01-11,882
2013-01-12,884
2013-01-13,886
2013-01-14,888
2013-01-15,895
2013-01-16,898
2013-01-17,899
2013-01-18,901
2013-01-20,903
2013-01-21,904
2013-01-22,910
2013-01-23,912
2013-01-24,914
2013-01-26,916
2013-01-28,917
2013-01-29,919
2013-01-30,920
2013-01-31,922
2013-02-04,923
2013-02-05,925
2013-02-06,926
2013-02-09,927
2013-02-10,929
2013-02-12,931
2013-02-14,932
2013-02-15,933
2013-02-16,934
2013-02-17,935
2013-02-18,936
2013-02-19,938
2013-02-20,939
2013-02-22,943
2013-02-24,944
2013-02-25,946
2013-02-26,947
2013-02-27,948
2013-02-28,950
2013-03-01,951
2013-03-02,954
2013-03-03,958
2013-03-05,965
2013-03-06,968
2013-03-07,970
2013-03-08,973
2013-03-10,975
2013-03-12,977
2013-03-13,980
2013-03-14,985
2013-03-17,986
2013-03-18,989
2013-03-19,990
2013-03-20,992
2013-03-21,994
2013-03-22,997
2013-03-24,998
2013-03-26,1002
2013-03-28,1003
2013-03-29,1004
2013-04-01,1005
2013-04-02,1008
2013-04-03,1011
2013-04-04,1013
2013-04-07,1014
2013-04-09,1017
2013-04-10,1018
2013-04-11,1019
2013-04-13,1020
2013-04-14,1023
2013-04-15,1024
2013-04-16,1025
2013-04-18,1027
2013-04-19,1030
2013-04-21,1034
2013-04-22,1036
2013-04-23,1041
2013-04-24,1042
2013-04-25,1045
2013-04-26,1048
2013-04-28,1049
2013-04-29,1052
2013-04-30,1056
2013-05-02,1059
2013-05-03,1066
2013-05-04,1068
2013-05-05,1070
2013-05-06,1077
2013-05-07,1080
2013-05-08,1084
2013-05-09,1086
2013-05-12,1088
2013-05-13,1089
2013-05-14,1090
2013-05-15,1091
2013-05-16,1092
2013-05-17,1093
2013-05-20,1094
2013-05-21,1097
2013-05-22,1102
2013-05-23,1105
2013-05-24,1106
2013-05-26,1109
2013-05-27,1115
2013-05-28,1117
2013-05-29,1120
2013-05-30,1122
2013-06-03,1126
2013-06-04,1128
2013-06-05,1130
2013-06-06,1132
2013-06-08,1133
2013-06-10,1134
2013-06-11,1135
2013-06-12,1137
2013-06-13,1139
2013-06-14,1141
2013-06-15,1142
2013-06-16,1143
2013-06-17,1146
2013-06-18,1147
2013-06-20,1149
2013-06-21,1151
2013-06-22,1154
2013-06-23,1156
2013-06-24,1159
2013-06-26,1160
2013-06-27,1161
2013-06-28,1166
2013-06-29,1170
2013-06-30,1171
2013-07-01,1173
2013-07-03,1174
2013-07-06,1176
2013-07-08,1179
2013-07-09,1184
2013-07-10,1191
2013-07-11,1192
2013-07-14,1193
2013-07-16,1194
2013-07-17,1198
2013-07-18,1199
2013-07-19,1200
2013-07-20,1201
2013-07-21,1203
2013-07-22,1213
2013-07-23,1219
2013-07-24,1231
2013-07-25,1248
2013-07-26,1266
2013-07-27,1281
2013-07-28,1300
2013-07-29,1307
2013-07-30,1309
2013-07-31,1312
2013-08-02,1314
2013-08-03,1315
2013-08-04,1317
2013-08-05,1318
2013-08-06,1319
2013-08-07,1323
2013-08-10,1324
2013-08-11,1325
2013-08-13,1327
2013-08-14,1328
2013-08-17,1329
2013-08-18,1330
2013-08-19,1333
2013-08-20,1335
2013-08-22,1340
2013-08-23,1342
2013-08-24,1346
2013-08-25,1348
2013-08-26,1349
2013-08-28,1350
2013-08-29,1353
2013-08-31,1355
2013-09-01,1356
2013-09-02,1357
2013-09-03,1358
2013-09-04,1359
2013-09-05,1361
2013-09-06,1364
2013-09-07,1365
2013-09-08,1366
2013-09-09,1367
2013-09-10,1369
2013-09-11,1370
2013-09-12,1373
2013-09-13,1374
2013-09-16,1376
2013-09-17,1378
2013-09-18,1382
2013-09-19,1383
2013-09-20,1387
2013-09-21,1391
2013-09-22,1392
2013-09-23,1393
2013-09-24,1394
2013-09-25,1395
2013-09-26,1396
2013-09-28,1397
2013-09-30,1398
2013-10-03,1399
2013-10-04,1401
2013-10-06,1403
2013-10-08,1405
2013-10-09,1410
2013-10-11,1411
2013-10-14,1416
2013-10-15,1420
2013-10-16,1422
2013-10-17,1424
2013-10-18,1426
2013-10-19,1427
2013-10-20,1430
2013-10-22,1432
2013-10-23,1435
2013-10-25,1438
2013-10-27,1439
2013-10-28,1440
2013-10-29,1441
2013-10-30,1443
2013-10-31,1445
2013-11-01,1446
2013-11-02,1447
2013-11-03,1448
2013-11-04,1449
2013-11-05,1451
2013-11-07,1452
2013-11-09,1453
2013-11-10,1454
2013-11-12,1455
2013-11-13,1456
2013-11-14,1460
2013-11-15,1461
2013-11-16,1462
2013-11-19,1465
2013-11-20,1466
2013-11-22,1468
2013-11-24,1469
2013-11-26,1471
2013-11-27,1473
2013-11-28,1475
2013-11-29,1478
2013-11-30,1479
2013-12-02,1482
2013-12-03,1484
2013-12-04,1485
2013-12-05,1487
2013-12-06,1489
2013-12-07,1490
2013-12-09,1494
2013-12-10,1496
2013-12-11,1500
2013-12-12,1501
2013-12-13,1502
2013-12-15,1503
2013-12-16,1506
2013-12-17,1507
2013-12-18,1509
2013-12-19,1513
2013-12-20,1514
2013-12-22,1515
2013-12-23,1516
2013-12-24,1517
2013-12-25,1518
2013-12-27,1521
2013-12-30,1523
2014-01-01,1525
2014-01-02,1530
2014-01-03,1531
2014-01-05,1533
2014-01-06,1537
2014-01-07,1538
2014-01-08,1541
2014-01-09,1545
2014-01-10,1546
2014-01-11,1547
2014-01-12,1548
2014-01-13,1552
2014-01-14,1556
2014-01-15,1557
2014-01-16,1561
2014-01-17,1563
2014-01-18,1564
2014-01-19,1567
2014-01-20,1571
2014-01-21,1578
2014-01-23,1581
2014-01-24,1582
2014-01-25,1584
2014-01-26,1585
2014-01-28,1586
2014-01-29,1589
2014-01-31,1592
2014-02-01,1597
2014-02-02,1598
2014-02-03,1601
2014-02-04,1605
2014-02-05,1610
2014-02-06,1611
2014-02-07,1612
2014-02-10,1616
2014-02-11,1621
2014-02-12,1623
2014-02-13,1625
2014-02-14,1628
2014-02-15,1632
2014-02-16,1633
2014-02-17,1634
2014-02-18,1635
2014-02-19,1642
2014-02-21,1643
2014-02-22,1645
2014-02-23,1647
2014-02-24,1648
2014-02-25,1651
2014-02-26,1654
2014-02-27,1658
2014-02-28,1659
2014-03-02,1661
2014-03-03,1670
2014-03-04,1672
2014-03-05,1674
2014-03-06,1679
2014-03-07,1685
2014-03-08,1686
2014-03-09,1689
2014-03-10,1692
2014-03-11,1694
2014-03-12,1696
2014-03-13,1698
2014-03-17,1699
2014-03-18,1701
2014-03-20,1708
2014-03-21,1709
2014-03-22,1710
2014-03-24,1713
2014-03-25,1716
2014-03-26,1719
2014-03-27,1722
2014-03-28,1723
2014-03-29,1728
2014-03-31,1729
2014-04-01,1732
2014-04-02,1734
2014-04-03,1737
2014-04-04,1738
2014-04-06,1739
2014-04-07,1740
2014-04-10,1741
2014-04-11,1744
2014-04-12,1746
2014-04-13,1748
2014-04-14,1757
2014-04-15,1759
2014-04-16,1762
2014-04-17,1770
2014-04-18,1771
2014-04-19,1773
2014-04-20,1774
2014-04-21,1778
2014-04-22,1779
2014-04-23,1781
2014-04-24,1786
2014-04-25,1787
2014-04-27,1788
2014-04-28,1791
2014-04-29,1793
2014-05-01,1794
2014-05-02,1796
2014-05-03,1797
2014-05-04,1798
2014-05-05,1799
2014-05-06,1802
2014-05-07,1803
2014-05-10,1805
2014-05-11,1806
2014-05-12,1808
2014-05-13,1809
2014-05-14,1810
2014-05-16,1812
2014-05-17,1814
2014-05-18,1817
2014-05-19,1818
2014-05-20,1819
2014-05-21,1822
2014-05-22,1827
2014-05-23,1828
2014-05-24,1831
2014-05-25,1833
2014-05-26,1838
2014-05-27,1841
2014-05-28,1845
2014-05-29,1846
2014-05-30,1847
2014-05-31,1848
2014-06-01,1852
2014-06-02,1853
2014-06-03,1857
2014-06-04,1860
2014-06-05,1869
2014-06-06,1870
2014-06-08,1873
2014-06-09,1875
2014-06-11,1876
2014-06-13,1878
2014-06-14,1879
2014-06-15,1882
2014-06-16,1885
2014-06-17,1887
2014-06-18,1889
2014-06-19,1896
2014-06-21,1898
2014-06-22,1899
2014-06-23,1901
2014-06-24,1902
2014-06-25,1905
2014-06-26,1908
2014-06-27,1909
2014-07-01,1915
2014-07-02,1919
2014-07-03,1924
2014-07-04,1926
2014-07-05,1927
2014-07-06,1928
2014-07-07,1929
2014-07-08,1930
2014-07-09,1936
2014-07-10,1940
2014-07-11,1944
2014-07-12,1945
2014-07-14,1955
2014-07-15,1957
2014-07-16,1966
2014-07-17,1976
2014-07-18,1989
2014-07-19,1996
2014-07-20,1999
2014-07-21,2004
2014-07-22,2009
2014-07-23,2012
2014-07-24,2014
2014-07-25,2016
2014-07-28,2022
2014-07-29,2026
2014-07-30,2029
2014-07-31,2033
2014-08-01,2039
2014-08-04,2042
2014-08-05,2045
2014-08-06,2047
2014-08-07,2048
2014-08-08,2049
2014-08-10,2050
2014-08-12,2051
2014-08-13,2055
2014-08-14,2056
2014-08-15,2058
2014-08-18,2062
2014-08-20,2065
2014-08-22,2067
2014-08-24,2069
2014-08-25,2070
2014-08-26,2073
2014-08-28,2075
2014-08-29,2078
2014-08-30,2079
2014-08-31,2084
2014-09-01,2085
2014-09-02,2089
2014-09-03,2092
2014-09-04,2096
2014-09-05,2098
2014-09-07,2100
2014-09-09,2101
2014-09-10,2103
2014-09-11,2105
2014-09-12,2106
2014-09-13,2107
2014-09-14,2108
2014-09-15,2109
2014-09-16,2110
2014-09-17,2113
2014-09-18,2114
2014-09-19,2120
2014-09-20,2121
2014-09-21,2122
2014-09-22,2126
2014-09-23,2127
2014-09-24,2129
2014-09-25,2131
2014-09-26,2134
2014-09-27,2136
2014-09-28,2137
2014-09-29,2140
2014-09-30,2143
2014-10-01,2146
2014-10-02,2149
2014-10-04,2150
2014-10-06,2151
2014-10-07,2152
2014-10-08,2154
2014-10-09,2156
2014-10-10,2160
2014-10-11,2164
2014-10-12,2166
2014-10-13,2171
2014-10-14,2174
2014-10-15,2178
2014-10-16,2181
2014-10-18,2182
2014-10-19,2183
2014-10-20,2184
2014-10-21,2188
2014-10-22,2189
2014-10-23,2192
2014-10-24,2196
2014-10-28,2197
2014-10-29,2198
2014-10-30,2199
2014-10-31,2201
2014-11-03,2202
2014-11-04,2206
2014-11-05,2210
2014-11-06,2211
2014-11-07,2217
2014-11-09,2218
2014-11-12,2219
2014-11-13,2220
2014-11-14,2223
2014-11-17,2227
2014-11-18,2230
2014-11-20,2233
2014-11-21,2237
2014-11-24,2239
2014-11-25,2245
2014-11-26,2249
2014-11-27,2251
2014-11-28,2252
2014-11-29,2261
2014-11-30,2269
2014-12-01,2274
2014-12-02,2275
2014-12-03,2276
2014-12-04,2280
2014-12-05,2282
2014-12-06,2283
2014-12-07,2285
2014-12-08,2289
2014-12-10,2294
2014-12-11,2296
2014-12-12,2298
2014-12-13,2300
2014-12-14,2301
2014-12-15,2304
2014-12-16,2306
2014-12-17,2308
2014-12-18,2312
2014-12-19,2316
2014-12-21,2317
2014-12-22,2319
2014-12-23,2322
2014-12-24,2326
2014-12-25,2329
2014-12-26,2332
2014-12-27,2334
2014-12-28,2338
2014-12-29,2347
2014-12-30,2350
2014-12-31,2353
2015-01-02,2355
2015-01-03,2357
2015-01-04,2358
2015-01-05,2359
2015-01-06,2363
2015-01-07,2365
2015-01-08,2369
2015-01-09,2371
2015-01-10,2374
2015-01-11,2375
2015-01-12,2382
2015-01-13,2388
2015-01-15,2390
2015-01-16,2394
2015-01-17,2398
2015-01-18,2404
2015-01-19,2406
2015-01-20,2410
2015-01-21,2412
2015-01-22,2416
2015-01-23,2419
2015-01-24,2421
2015-01-25,2424
2015-01-26,2428
2015-01-27,2431
2015-01-28,2434
2015-01-29,2439
2015-01-30,2444
2015-02-01,2448
2015-02-03,2450
2015-02-04,2452
2015-02-05,2454
2015-02-06,2455
2015-02-07,2458
2015-02-08,2461
2015-02-09,2464
2015-02-10,2468
2015-02-11,2470
2015-02-12,2471
2015-02-13,2473
2015-02-15,2477
2015-02-16,2481
2015-02-17,2484
2015-02-18,2487
2015-02-19,2489
2015-02-20,2490
2015-02-21,2492
2015-02-23,2495
2015-02-24,2499
2015-02-25,2502
2015-02-26,2503
2015-02-27,2507
2015-02-28,2508
2015-03-01,2512
2015-03-02,2522
2015-03-03,2523
2015-03-04,2531
2015-03-05,2535
2015-03-06,2539
2015-03-07,2541
2015-03-09,2549
2015-03-10,2556
2015-03-11,2557
2015-03-12,2558
2015-03-13,2560
2015-03-14,2562
2015-03-15,2563
2015-03-17,2565
2015-03-18,2570
2015-03-19,2573
2015-03-20,2578
2015-03-21,2581
2015-03-22,2582
2015-03-23,2587
2015-03-24,2589
2015-03-25,2590
2015-03-26,2591
2015-03-28,2593
2015-03-29,2595
2015-03-30,2597
2015-03-31,2598
2015-04-01,2600
2015-04-02,2617
2015-04-03,2621
2015-04-04,2625
2015-04-05,2629
2015-04-06,2637
2015-04-07,2640
2015-04-08,2642
2015-04-09,2648
2015-04-10,2650
2015-04-11,2653
2015-04-12,2654
2015-04-13,2659
2015-04-14,2664
2015-04-15,2668
2015-04-16,2675
2015-04-17,2677
2015-04-19,2678
2015-04-20,2679
2015-04-24,2680
2015-04-26,2681
2015-04-27,2682
2015-04-28,2683
2015-04-29,2685
2015-04-30,2690
2015-05-01,2694
2015-05-02,2695
2015-05-05,2698
2015-05-06,2700
2015-05-07,2704
2015-05-08,2709
2015-05-09,2710
2015-05-10,2711
2015-05-11,2716
